dbname	domain	ns_id	ns_name
kowikinews_p	ko.wikinews.org	6	파일
kowikinews_p	ko.wikinews.org	7	파일토론
kowikinews_p	ko.wikinews.org	8	미디어위키
kowikinews_p	ko.wikinews.org	9	미디어위키토론
kowikinews_p	ko.wikinews.org	10	틀
kowikinews_p	ko.wikinews.org	11	틀토론
kowikinews_p	ko.wikinews.org	12	도움말
kowikinews_p	ko.wikinews.org	13	도움말토론
kowikinews_p	ko.wikinews.org	14	분류
kowikinews_p	ko.wikinews.org	15	분류토론
tawikinews_p	ta.wikinews.org	100	வலைவாசல்
tawikinews_p	ta.wikinews.org	101	வலைவாசல் பேச்சு
jawiki_p	ja.wikipedia.org	102	プロジェクト
jawiki_p	ja.wikipedia.org	103	ノート‐プロジェクト
lvwiktionary_p	lv.wiktionary.org	100	Pielikums
lvwiktionary_p	lv.wiktionary.org	101	Pielikuma diskusija
mlwikisource_p	ml.wikisource.org	100	രചയിതാവ്
mlwikisource_p	ml.wikisource.org	101	രചയിതാവിന്റെ സംവാദം
mlwikisource_p	ml.wikisource.org	102	കവാടം
mlwikisource_p	ml.wikisource.org	103	കവാടത്തിന്റെ സംവാദം
mlwikisource_p	ml.wikisource.org	104	സൂചിക
mlwikisource_p	ml.wikisource.org	105	സൂചികയുടെ സംവാദം
mlwikisource_p	ml.wikisource.org	106	താൾ
mlwikisource_p	ml.wikisource.org	107	താളിന്റെ സംവാദം
ptwiki_p	pt.wikipedia.org	104	Livro
ptwiki_p	pt.wikipedia.org	105	Livro Discussão
srwikisource_p	sr.wikisource.org	100	Аутор
srwikisource_p	sr.wikisource.org	101	Разговор о аутору
fiwiki_p	fi.wikipedia.org	104	Kirja
fiwiki_p	fi.wikipedia.org	105	Keskustelu kirjasta
commonswiki_p	commons.wikimedia.org	104	Sequence
commonswiki_p	commons.wikimedia.org	105	Sequence talk
azwiki_p	az.wikipedia.org	100	Portal
azwiki_p	az.wikipedia.org	101	Portal müzakirəsi
siwikibooks_p	si.wikibooks.org	114	කණිෂ්ඨ විකි
siwikibooks_p	si.wikibooks.org	115	කණිෂ්ඨ විකි සාකච්ඡාව
bjnwiki_p	bjn.wikipedia.org	-2	Media
bjnwiki_p	bjn.wikipedia.org	-1	Istimewa
bjnwiki_p	bjn.wikipedia.org	0	
bjnwiki_p	bjn.wikipedia.org	1	Pembicaraan
bjnwiki_p	bjn.wikipedia.org	2	Pengguna
bjnwiki_p	bjn.wikipedia.org	3	Pembicaraan Pengguna
bjnwiki_p	bjn.wikipedia.org	4	Wikipidia
bjnwiki_p	bjn.wikipedia.org	5	Wikipidia pamandiran
bjnwiki_p	bjn.wikipedia.org	6	Berkas
bjnwiki_p	bjn.wikipedia.org	7	Pembicaraan Berkas
bjnwiki_p	bjn.wikipedia.org	8	MediaWiki
bjnwiki_p	bjn.wikipedia.org	9	Pembicaraan MediaWiki
bjnwiki_p	bjn.wikipedia.org	10	Templat
bjnwiki_p	bjn.wikipedia.org	11	Pembicaraan Templat
bjnwiki_p	bjn.wikipedia.org	12	Bantuan
bjnwiki_p	bjn.wikipedia.org	13	Pembicaraan Bantuan
bjnwiki_p	bjn.wikipedia.org	14	Kategori
bjnwiki_p	bjn.wikipedia.org	15	Pembicaraan Kategori
fawikinews_p	fa.wikinews.org	-2	مدیا
fawikinews_p	fa.wikinews.org	-1	ویژه
fawikinews_p	fa.wikinews.org	0	
fawikinews_p	fa.wikinews.org	1	بحث
fawikinews_p	fa.wikinews.org	2	کاربر
fawikinews_p	fa.wikinews.org	3	بحث کاربر
fawikinews_p	fa.wikinews.org	4	ویکی‌خبر
fawikinews_p	fa.wikinews.org	5	بحث ویکی‌خبر
fawikinews_p	fa.wikinews.org	6	پرونده
fawikinews_p	fa.wikinews.org	7	بحث پرونده
fawikinews_p	fa.wikinews.org	8	مدیاویکی
fawikinews_p	fa.wikinews.org	9	بحث مدیاویکی
fawikinews_p	fa.wikinews.org	10	الگو
fawikinews_p	fa.wikinews.org	11	بحث الگو
fawikinews_p	fa.wikinews.org	12	راهنما
fawikinews_p	fa.wikinews.org	13	بحث راهنما
fawikinews_p	fa.wikinews.org	14	رده
fawikinews_p	fa.wikinews.org	15	بحث رده
koiwiki_p	koi.wikipedia.org	-2	Медиа
koiwiki_p	koi.wikipedia.org	-1	Служебная
koiwiki_p	koi.wikipedia.org	0	
koiwiki_p	koi.wikipedia.org	1	Обсуждение
koiwiki_p	koi.wikipedia.org	2	Участник
koiwiki_p	koi.wikipedia.org	3	Обсуждение участника
koiwiki_p	koi.wikipedia.org	4	Википедия
koiwiki_p	koi.wikipedia.org	5	Баитам Википедия йылiсь
koiwiki_p	koi.wikipedia.org	6	Файл
koiwiki_p	koi.wikipedia.org	7	Обсуждение файла
koiwiki_p	koi.wikipedia.org	8	MediaWiki
koiwiki_p	koi.wikipedia.org	9	Обсуждение MediaWiki
koiwiki_p	koi.wikipedia.org	10	Шаблон
koiwiki_p	koi.wikipedia.org	11	Обсуждение шаблона
koiwiki_p	koi.wikipedia.org	12	Справка
koiwiki_p	koi.wikipedia.org	13	Обсуждение справки
koiwiki_p	koi.wikipedia.org	14	Категория
koiwiki_p	koi.wikipedia.org	15	Обсуждение категории
mrjwiki_p	mrj.wikipedia.org	-2	Медиа
mrjwiki_p	mrj.wikipedia.org	-1	Спецӹлӹштӓш
mrjwiki_p	mrj.wikipedia.org	0	
mrjwiki_p	mrj.wikipedia.org	1	Кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	2	Сирӹшӹ
mrjwiki_p	mrj.wikipedia.org	3	Сирӹшӹн кӓнгӓшӹмӓшӹжӹ
mrjwiki_p	mrj.wikipedia.org	4	Википеди
mrjwiki_p	mrj.wikipedia.org	5	Википедим кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	6	Файл
mrjwiki_p	mrj.wikipedia.org	7	Файл кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	8	MediaWiki
mrjwiki_p	mrj.wikipedia.org	9	MediaWiki кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	10	Шаблон
mrjwiki_p	mrj.wikipedia.org	11	Шаблон кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	12	Палшык
mrjwiki_p	mrj.wikipedia.org	13	Палшыкын кӓнгӓшӹмӓш
mrjwiki_p	mrj.wikipedia.org	14	Категори
mrjwiki_p	mrj.wikipedia.org	15	Категори кӓнгӓшӹмӓш
tewikisource_p	te.wikisource.org	106	సూచిక
tewikisource_p	te.wikisource.org	107	సూచిక చర్చ
frwiktionary_p	fr.wiktionary.org	108	Projet
frwiktionary_p	fr.wiktionary.org	109	Discussion Projet
fawikinews_p	fa.wikinews.org	100	درگاه
fawikinews_p	fa.wikinews.org	101	بحث درگاه
fawikinews_p	fa.wikinews.org	102	نظرها
fawikinews_p	fa.wikinews.org	103	بحث نظرها
cawikinews_p	ca.wikinews.org	100	Transwiki
cawikinews_p	ca.wikinews.org	101	Transwiki talk
etwikimedia_p	et.wikimedia.org	-2	Meedia
etwikimedia_p	et.wikimedia.org	-1	Eri
etwikimedia_p	et.wikimedia.org	0	
etwikimedia_p	et.wikimedia.org	1	Arutelu
etwikimedia_p	et.wikimedia.org	2	Kasutaja
etwikimedia_p	et.wikimedia.org	3	Kasutaja arutelu
etwikimedia_p	et.wikimedia.org	4	Wikimedia
etwikimedia_p	et.wikimedia.org	5	Wikimedia arutelu
etwikimedia_p	et.wikimedia.org	6	Pilt
etwikimedia_p	et.wikimedia.org	7	Pildi arutelu
etwikimedia_p	et.wikimedia.org	8	MediaWiki
etwikimedia_p	et.wikimedia.org	9	MediaWiki arutelu
etwikimedia_p	et.wikimedia.org	10	Mall
etwikimedia_p	et.wikimedia.org	11	Malli arutelu
etwikimedia_p	et.wikimedia.org	12	Juhend
etwikimedia_p	et.wikimedia.org	13	Juhendi arutelu
etwikimedia_p	et.wikimedia.org	14	Kategooria
etwikimedia_p	et.wikimedia.org	15	Kategooria arutelu
commonswiki_p	commons.wikimedia.org	106	Institution
commonswiki_p	commons.wikimedia.org	107	Institution talk
tenwiki_p	ten.wikipedia.org	-2	Media
tenwiki_p	ten.wikipedia.org	-1	Special
tenwiki_p	ten.wikipedia.org	0	
tenwiki_p	ten.wikipedia.org	1	Talk
tenwiki_p	ten.wikipedia.org	2	User
tenwiki_p	ten.wikipedia.org	3	User talk
tenwiki_p	ten.wikipedia.org	4	Wikipedia
tenwiki_p	ten.wikipedia.org	5	Wikipedia talk
tenwiki_p	ten.wikipedia.org	6	File
tenwiki_p	ten.wikipedia.org	7	File talk
tenwiki_p	ten.wikipedia.org	8	MediaWiki
tenwiki_p	ten.wikipedia.org	9	MediaWiki talk
tenwiki_p	ten.wikipedia.org	10	Template
tenwiki_p	ten.wikipedia.org	11	Template talk
tenwiki_p	ten.wikipedia.org	12	Help
tenwiki_p	ten.wikipedia.org	13	Help talk
tenwiki_p	ten.wikipedia.org	14	Category
tenwiki_p	ten.wikipedia.org	15	Category talk
brwikisource_p	br.wikisource.org	-2	Media
brwikisource_p	br.wikisource.org	-1	Dibar
brwikisource_p	br.wikisource.org	0	
brwikisource_p	br.wikisource.org	1	Kaozeal
brwikisource_p	br.wikisource.org	2	Implijer
brwikisource_p	br.wikisource.org	3	Kaozeadenn Implijer
brwikisource_p	br.wikisource.org	4	Wikimammenn
brwikisource_p	br.wikisource.org	5	Kaozeadenn Wikimammenn
brwikisource_p	br.wikisource.org	6	Skeudenn
brwikisource_p	br.wikisource.org	7	Kaozeadenn Skeudenn
brwikisource_p	br.wikisource.org	8	MediaWiki
brwikisource_p	br.wikisource.org	9	Kaozeadenn MediaWiki
brwikisource_p	br.wikisource.org	10	Patrom
brwikisource_p	br.wikisource.org	11	Kaozeadenn Patrom
brwikisource_p	br.wikisource.org	12	Skoazell
brwikisource_p	br.wikisource.org	13	Kaozeadenn Skoazell
brwikisource_p	br.wikisource.org	14	Rummad
brwikisource_p	br.wikisource.org	15	Kaozeadenn Rummad
eowikinews_p	eo.wikinews.org	-2	Aŭdvidaĵo
eowikinews_p	eo.wikinews.org	-1	Speciala
eowikinews_p	eo.wikinews.org	0	
eowikinews_p	eo.wikinews.org	1	Diskuto
eowikinews_p	eo.wikinews.org	2	Uzanto
eowikinews_p	eo.wikinews.org	3	Uzanta diskuto
eowikinews_p	eo.wikinews.org	4	Vikinovaĵoj
eowikinews_p	eo.wikinews.org	5	Vikinovaĵoj diskuto
eowikinews_p	eo.wikinews.org	6	Dosiero
eowikinews_p	eo.wikinews.org	7	Dosiera diskuto
eowikinews_p	eo.wikinews.org	8	MediaWiki
eowikinews_p	eo.wikinews.org	9	MediaWiki diskuto
eowikinews_p	eo.wikinews.org	10	Ŝablono
eowikinews_p	eo.wikinews.org	11	Ŝablona diskuto
eowikinews_p	eo.wikinews.org	12	Helpo
eowikinews_p	eo.wikinews.org	13	Helpa diskuto
eowikinews_p	eo.wikinews.org	14	Kategorio
eowikinews_p	eo.wikinews.org	15	Kategoria diskuto
gagwiki_p	gag.wikipedia.org	-2	Medya
gagwiki_p	gag.wikipedia.org	-1	Özel
gagwiki_p	gag.wikipedia.org	0	
gagwiki_p	gag.wikipedia.org	1	Tartışma
gagwiki_p	gag.wikipedia.org	2	Kullanıcı
gagwiki_p	gag.wikipedia.org	3	Kullanıcı mesaj
gagwiki_p	gag.wikipedia.org	4	Vikipediya
gagwiki_p	gag.wikipedia.org	5	Vikipediyanın laflanması
gagwiki_p	gag.wikipedia.org	6	Dosya
gagwiki_p	gag.wikipedia.org	7	Dosya tartışma
gagwiki_p	gag.wikipedia.org	8	MediaWiki
gagwiki_p	gag.wikipedia.org	9	MediaWiki tartışma
gagwiki_p	gag.wikipedia.org	10	Şablon
gagwiki_p	gag.wikipedia.org	11	Şablon tartışma
gagwiki_p	gag.wikipedia.org	12	Yardım
gagwiki_p	gag.wikipedia.org	13	Yardım tartışma
gagwiki_p	gag.wikipedia.org	14	Kategori
gagwiki_p	gag.wikipedia.org	15	Kategori tartışma
liwikibooks_p	li.wikibooks.org	-2	Media
liwikibooks_p	li.wikibooks.org	-1	Speciaal
liwikibooks_p	li.wikibooks.org	0	
liwikibooks_p	li.wikibooks.org	1	Euverlèk
liwikibooks_p	li.wikibooks.org	2	Gebroeker
liwikibooks_p	li.wikibooks.org	3	Euverlèk gebroeker
liwikibooks_p	li.wikibooks.org	4	Wikibeuk
liwikibooks_p	li.wikibooks.org	5	Euverlèk Wikibeuk
liwikibooks_p	li.wikibooks.org	6	Plaetje
liwikibooks_p	li.wikibooks.org	7	Euverlèk plaetje
liwikibooks_p	li.wikibooks.org	8	MediaWiki
liwikibooks_p	li.wikibooks.org	9	Euverlèk MediaWiki
liwikibooks_p	li.wikibooks.org	10	Sjabloon
liwikibooks_p	li.wikibooks.org	11	Euverlèk sjabloon
liwikibooks_p	li.wikibooks.org	12	Help
liwikibooks_p	li.wikibooks.org	13	Euverlèk help
liwikibooks_p	li.wikibooks.org	14	Categorie
liwikibooks_p	li.wikibooks.org	15	Euverlèk categorie
pflwiki_p	pfl.wikipedia.org	-2	Media
pflwiki_p	pfl.wikipedia.org	-1	Spezial
pflwiki_p	pfl.wikipedia.org	0	
pflwiki_p	pfl.wikipedia.org	1	Diskussion
pflwiki_p	pfl.wikipedia.org	2	Benutzer
pflwiki_p	pfl.wikipedia.org	3	Benutzer Diskussion
pflwiki_p	pfl.wikipedia.org	4	Wikipedia
pflwiki_p	pfl.wikipedia.org	5	Wikipedia Diskussion
pflwiki_p	pfl.wikipedia.org	6	Datei
pflwiki_p	pfl.wikipedia.org	7	Datei Diskussion
pflwiki_p	pfl.wikipedia.org	8	MediaWiki
pflwiki_p	pfl.wikipedia.org	9	MediaWiki Diskussion
pflwiki_p	pfl.wikipedia.org	10	Vorlage
pflwiki_p	pfl.wikipedia.org	11	Vorlage Diskussion
pflwiki_p	pfl.wikipedia.org	12	Hilfe
pflwiki_p	pfl.wikipedia.org	13	Hilfe Diskussion
pflwiki_p	pfl.wikipedia.org	14	Kategorie
pflwiki_p	pfl.wikipedia.org	15	Kategorie Diskussion
vecwikisource_p	vec.wikisource.org	-2	Media
vecwikisource_p	vec.wikisource.org	-1	Speciale
vecwikisource_p	vec.wikisource.org	0	
vecwikisource_p	vec.wikisource.org	1	Discussion
vecwikisource_p	vec.wikisource.org	2	Utente
vecwikisource_p	vec.wikisource.org	3	Discussion utente
vecwikisource_p	vec.wikisource.org	4	Wikisource
vecwikisource_p	vec.wikisource.org	5	Discussion Wikisource
vecwikisource_p	vec.wikisource.org	6	File
vecwikisource_p	vec.wikisource.org	7	Discussion file
vecwikisource_p	vec.wikisource.org	8	MediaWiki
vecwikisource_p	vec.wikisource.org	9	Discussion MediaWiki
vecwikisource_p	vec.wikisource.org	10	Modèl
vecwikisource_p	vec.wikisource.org	11	Discussion modèl
vecwikisource_p	vec.wikisource.org	12	Ajuto
vecwikisource_p	vec.wikisource.org	13	Discussion ajuto
vecwikisource_p	vec.wikisource.org	14	Categoria
vecwikisource_p	vec.wikisource.org	15	Discussion categoria
vecwikisource_p	vec.wikisource.org	100	Autor
vecwikisource_p	vec.wikisource.org	101	Discussion autor
vecwikisource_p	vec.wikisource.org	102	Pagina
vecwikisource_p	vec.wikisource.org	103	Discussion pagina
vecwikisource_p	vec.wikisource.org	104	Indice
vecwikisource_p	vec.wikisource.org	105	Discussion indice
svwikiversity_p	sv.wikiversity.org	-2	Media
svwikiversity_p	sv.wikiversity.org	-1	Special
svwikiversity_p	sv.wikiversity.org	0	
svwikiversity_p	sv.wikiversity.org	1	Diskussion
svwikiversity_p	sv.wikiversity.org	2	Användare
svwikiversity_p	sv.wikiversity.org	3	Användardiskussion
svwikiversity_p	sv.wikiversity.org	4	Wikiversity
svwikiversity_p	sv.wikiversity.org	5	Wikiversitydiskussion
svwikiversity_p	sv.wikiversity.org	6	Fil
svwikiversity_p	sv.wikiversity.org	7	Fildiskussion
svwikiversity_p	sv.wikiversity.org	8	MediaWiki
svwikiversity_p	sv.wikiversity.org	9	MediaWiki-diskussion
svwikiversity_p	sv.wikiversity.org	10	Mall
svwikiversity_p	sv.wikiversity.org	11	Malldiskussion
svwikiversity_p	sv.wikiversity.org	12	Hjälp
svwikiversity_p	sv.wikiversity.org	13	Hjälpdiskussion
svwikiversity_p	sv.wikiversity.org	14	Kategori
svwikiversity_p	sv.wikiversity.org	15	Kategoridiskussion
brwikisource_p	br.wikisource.org	100	Meneger
brwikisource_p	br.wikisource.org	101	Kaozeadenn meneger
brwikisource_p	br.wikisource.org	102	Pajenn
brwikisource_p	br.wikisource.org	103	Kaozeadenn pajenn
brwikisource_p	br.wikisource.org	104	Oberour
brwikisource_p	br.wikisource.org	105	Kaozeadenn oberour
dkwikimedia_p	dk.wikimedia.org	-2	Media
dkwikimedia_p	dk.wikimedia.org	-1	Speciel
dkwikimedia_p	dk.wikimedia.org	0	
dkwikimedia_p	dk.wikimedia.org	1	Diskussion
dkwikimedia_p	dk.wikimedia.org	2	Bruger
dkwikimedia_p	dk.wikimedia.org	3	Brugerdiskussion
dkwikimedia_p	dk.wikimedia.org	4	Wikimedia
dkwikimedia_p	dk.wikimedia.org	5	Wikimedia-diskussion
dkwikimedia_p	dk.wikimedia.org	6	Fil
dkwikimedia_p	dk.wikimedia.org	7	Fildiskussion
dkwikimedia_p	dk.wikimedia.org	8	MediaWiki
dkwikimedia_p	dk.wikimedia.org	9	MediaWiki-diskussion
dkwikimedia_p	dk.wikimedia.org	10	Skabelon
dkwikimedia_p	dk.wikimedia.org	11	Skabelondiskussion
dkwikimedia_p	dk.wikimedia.org	12	Hjælp
dkwikimedia_p	dk.wikimedia.org	13	Hjælp-diskussion
dkwikimedia_p	dk.wikimedia.org	14	Kategori
dkwikimedia_p	dk.wikimedia.org	15	Kategoridiskussion
mkwikimedia_p	mk.wikimedia.org	-2	Медија
mkwikimedia_p	mk.wikimedia.org	-1	Специјални
mkwikimedia_p	mk.wikimedia.org	0	
mkwikimedia_p	mk.wikimedia.org	1	Разговор
mkwikimedia_p	mk.wikimedia.org	2	Корисник
mkwikimedia_p	mk.wikimedia.org	3	Разговор со корисник
mkwikimedia_p	mk.wikimedia.org	4	Викимедија
mkwikimedia_p	mk.wikimedia.org	5	Разговор за Викимедија
mkwikimedia_p	mk.wikimedia.org	6	Податотека
mkwikimedia_p	mk.wikimedia.org	7	Разговор за податотека
mkwikimedia_p	mk.wikimedia.org	8	МедијаВики
mkwikimedia_p	mk.wikimedia.org	9	Разговор за МедијаВики
mkwikimedia_p	mk.wikimedia.org	10	Шаблон
mkwikimedia_p	mk.wikimedia.org	11	Разговор за шаблон
mkwikimedia_p	mk.wikimedia.org	12	Помош
mkwikimedia_p	mk.wikimedia.org	13	Разговор за помош
mkwikimedia_p	mk.wikimedia.org	14	Категорија
mkwikimedia_p	mk.wikimedia.org	15	Разговор за категорија
trwikinews_p	tr.wikinews.org	106	Yorum
trwikinews_p	tr.wikinews.org	107	Yorum tartışma
mrwiktionary_p	mr.wiktionary.org	104	सूची
mrwiktionary_p	mr.wiktionary.org	105	सूची चर्चा
enwikiversity_p	en.wikiversity.org	106	Collection
enwikiversity_p	en.wikiversity.org	107	Collection talk
cawikinews_p	ca.wikinews.org	102	Secció
cawikinews_p	ca.wikinews.org	103	Secció Discussió
bnwikibooks_p	bn.wikibooks.org	100	উইকিশৈশব
bnwikibooks_p	bn.wikibooks.org	101	উইকিশৈশব আলাপ
bnwikibooks_p	bn.wikibooks.org	102	বিষয়
bnwikibooks_p	bn.wikibooks.org	103	বিষয় আলাপ
cewiki_p	ce.wikipedia.org	100	Ков
cewiki_p	ce.wikipedia.org	101	Ков дийцаре
glwiki_p	gl.wikipedia.org	102	Libro
glwiki_p	gl.wikipedia.org	103	Conversa libro
roa_tarawiki_p	roa-tara.wikipedia.org	100	Portale
roa_tarawiki_p	roa-tara.wikipedia.org	101	'Ngazzaminde d'u Portale
mediawikiwiki_p	www.mediawiki.org	104	API
mediawikiwiki_p	www.mediawiki.org	105	API talk
cywiki_p	cy.wikipedia.org	100	Porth
cywiki_p	cy.wikipedia.org	101	Sgwrs Porth
cawikisource_p	ca.wikisource.org	106	Autor
cawikisource_p	ca.wikisource.org	107	Autor Discussió
kowiki_p	ko.wikipedia.org	102	위키프로젝트
kowiki_p	ko.wikipedia.org	103	위키프로젝트토론
svwikiversity_p	sv.wikiversity.org	100	Portal
svwikiversity_p	sv.wikiversity.org	101	Portaldiskussion
eowikisource_p	eo.wikisource.org	-2	Aŭdvidaĵo
eowikisource_p	eo.wikisource.org	-1	Specialaĵo
eowikisource_p	eo.wikisource.org	0	
eowikisource_p	eo.wikisource.org	1	Diskuto
eowikisource_p	eo.wikisource.org	2	Uzanto
eowikisource_p	eo.wikisource.org	3	Uzanto-Diskuto
eowikisource_p	eo.wikisource.org	4	Vikifontaro
eowikisource_p	eo.wikisource.org	5	Vikifontaro diskuto
eowikisource_p	eo.wikisource.org	6	Dosiero
eowikisource_p	eo.wikisource.org	7	Dosiero-Diskuto
eowikisource_p	eo.wikisource.org	8	MediaWiki
eowikisource_p	eo.wikisource.org	9	MediaWiki-Diskuto
eowikisource_p	eo.wikisource.org	10	Ŝablono
eowikisource_p	eo.wikisource.org	11	Ŝablono-Diskuto
eowikisource_p	eo.wikisource.org	12	Helpo
eowikisource_p	eo.wikisource.org	13	Helpo-Diskuto
eowikisource_p	eo.wikisource.org	14	Kategorio
eowikisource_p	eo.wikisource.org	15	Kategorio-Diskuto
kbdwiki_p	kbd.wikipedia.org	-2	Медиа
kbdwiki_p	kbd.wikipedia.org	-1	Служебная
kbdwiki_p	kbd.wikipedia.org	0	
kbdwiki_p	kbd.wikipedia.org	1	Обсуждение
kbdwiki_p	kbd.wikipedia.org	2	Участник
kbdwiki_p	kbd.wikipedia.org	3	Обсуждение участника
kbdwiki_p	kbd.wikipedia.org	4	Уикипедиэ
kbdwiki_p	kbd.wikipedia.org	5	Уикипедиэм и тепсэлъыхьыгъуэ
kbdwiki_p	kbd.wikipedia.org	6	Файл
kbdwiki_p	kbd.wikipedia.org	7	Обсуждение файла
kbdwiki_p	kbd.wikipedia.org	8	MediaWiki
kbdwiki_p	kbd.wikipedia.org	9	Обсуждение MediaWiki
kbdwiki_p	kbd.wikipedia.org	10	Шаблон
kbdwiki_p	kbd.wikipedia.org	11	Обсуждение шаблона
kbdwiki_p	kbd.wikipedia.org	12	Справка
kbdwiki_p	kbd.wikipedia.org	13	Обсуждение справки
kbdwiki_p	kbd.wikipedia.org	14	Категория
kbdwiki_p	kbd.wikipedia.org	15	Обсуждение категории
ltgwiki_p	ltg.wikipedia.org	-2	Media
ltgwiki_p	ltg.wikipedia.org	-1	Special
ltgwiki_p	ltg.wikipedia.org	0	
ltgwiki_p	ltg.wikipedia.org	1	Diskusija
ltgwiki_p	ltg.wikipedia.org	2	Lietotājs
ltgwiki_p	ltg.wikipedia.org	3	Lietotāja diskusija
ltgwiki_p	ltg.wikipedia.org	4	Vikipedeja
ltgwiki_p	ltg.wikipedia.org	5	Vikipedejis sprīža
ltgwiki_p	ltg.wikipedia.org	6	Attēls
ltgwiki_p	ltg.wikipedia.org	7	Attēla diskusija
ltgwiki_p	ltg.wikipedia.org	8	MediaWiki
ltgwiki_p	ltg.wikipedia.org	9	MediaWiki diskusija
ltgwiki_p	ltg.wikipedia.org	10	Veidne
ltgwiki_p	ltg.wikipedia.org	11	Veidnes diskusija
ltgwiki_p	ltg.wikipedia.org	12	Palīdzība
ltgwiki_p	ltg.wikipedia.org	13	Palīdzības diskusija
ltgwiki_p	ltg.wikipedia.org	14	Kategorija
ltgwiki_p	ltg.wikipedia.org	15	Kategorijas diskusija
sahwikisource_p	sah.wikisource.org	-2	Медиа
sahwikisource_p	sah.wikisource.org	-1	Аналлаах
sahwikisource_p	sah.wikisource.org	0	
sahwikisource_p	sah.wikisource.org	1	Ырытыы
sahwikisource_p	sah.wikisource.org	2	Кыттааччы
sahwikisource_p	sah.wikisource.org	3	Кыттааччы ырытыыта
sahwikisource_p	sah.wikisource.org	4	Бикитиэкэ
sahwikisource_p	sah.wikisource.org	5	Бикитиэкэ Ырытыы
sahwikisource_p	sah.wikisource.org	6	Билэ
sahwikisource_p	sah.wikisource.org	7	Билэ ырытыыта
sahwikisource_p	sah.wikisource.org	8	MediaWiki
sahwikisource_p	sah.wikisource.org	9	Обсуждение MediaWiki
sahwikisource_p	sah.wikisource.org	10	Халыып
sahwikisource_p	sah.wikisource.org	11	Халыып ырытыыта
sahwikisource_p	sah.wikisource.org	12	Көмө
sahwikisource_p	sah.wikisource.org	13	Көмө ырытыыта
sahwikisource_p	sah.wikisource.org	14	Категория
sahwikisource_p	sah.wikisource.org	15	Категория ырытыыта
sawikisource_p	sa.wikisource.org	-2	माध्यमम्
sawikisource_p	sa.wikisource.org	-1	विशेष
sawikisource_p	sa.wikisource.org	0	
sawikisource_p	sa.wikisource.org	1	सम्भाषणम्
sawikisource_p	sa.wikisource.org	2	योजकः
sawikisource_p	sa.wikisource.org	3	योजकसम्भाषणम्
sawikisource_p	sa.wikisource.org	4	Wikisource
sawikisource_p	sa.wikisource.org	5	Wikisourceसम्भाषणम्
sawikisource_p	sa.wikisource.org	6	चित्रम्
sawikisource_p	sa.wikisource.org	7	चित्रसम्भाषणम्
sawikisource_p	sa.wikisource.org	8	मिडीयाविकी
sawikisource_p	sa.wikisource.org	9	मिडियाविकीसम्भाषणम्
sawikisource_p	sa.wikisource.org	10	फलकम्
sawikisource_p	sa.wikisource.org	11	फलकस्य सम्भाषणम्
sawikisource_p	sa.wikisource.org	12	सहाय्यम्
sawikisource_p	sa.wikisource.org	13	सहाय्यस्य सम्भाषणम्
sawikisource_p	sa.wikisource.org	14	वर्गः
sawikisource_p	sa.wikisource.org	15	वर्गसम्भाषणम्
sqwikinews_p	sq.wikinews.org	-2	Media
sqwikinews_p	sq.wikinews.org	-1	Speciale
sqwikinews_p	sq.wikinews.org	0	
sqwikinews_p	sq.wikinews.org	1	Diskutim
sqwikinews_p	sq.wikinews.org	2	Përdoruesi
sqwikinews_p	sq.wikinews.org	3	Përdoruesi diskutim
sqwikinews_p	sq.wikinews.org	4	Wikilajme
sqwikinews_p	sq.wikinews.org	5	Wikilajme diskutim
sqwikinews_p	sq.wikinews.org	6	Skeda
sqwikinews_p	sq.wikinews.org	7	Skeda diskutim
sqwikinews_p	sq.wikinews.org	8	MediaWiki
sqwikinews_p	sq.wikinews.org	9	MediaWiki diskutim
sqwikinews_p	sq.wikinews.org	10	Stampa
sqwikinews_p	sq.wikinews.org	11	Stampa diskutim
sqwikinews_p	sq.wikinews.org	12	Ndihmë
sqwikinews_p	sq.wikinews.org	13	Ndihmë diskutim
sqwikinews_p	sq.wikinews.org	14	Kategoria
sqwikinews_p	sq.wikinews.org	15	Kategoria diskutim
eowikisource_p	eo.wikisource.org	104	Page
eowikisource_p	eo.wikisource.org	105	Page talk
eowikisource_p	eo.wikisource.org	106	Index
eowikisource_p	eo.wikisource.org	107	Index talk
sqwikinews_p	sq.wikinews.org	100	Portal
sqwikinews_p	sq.wikinews.org	101	Portal diskutim
sqwikinews_p	sq.wikinews.org	102	Komentet
sqwikinews_p	sq.wikinews.org	103	Komentet diskutim
elwikinews	el.wikinews.org	-2	Μέσο
elwikinews	el.wikinews.org	-1	Ειδικό
elwikinews	el.wikinews.org	0	
elwikinews	el.wikinews.org	1	Συζήτηση
elwikinews	el.wikinews.org	2	Χρήστης
elwikinews	el.wikinews.org	3	Συζήτηση χρήστη
elwikinews	el.wikinews.org	4	Βικινέα
elwikinews	el.wikinews.org	5	Βικινέα συζήτηση
elwikinews	el.wikinews.org	6	Αρχείο
